"","X","Gene.Name","D0.vs..D45.Log2.Fold.Change","D0.vs..D45.p.value","pval","log2fc","labels","sig"
"106",269,"ABCD2",2.881485224,1.13e-08,1.13e-08,2.881485224,"ABCD2","Up"
"107",270,"ST18",2.956685942,1.17e-08,1.17e-08,2.956685942,"ST18","Up"
"108",278,"PFKFB1",2.879794217,1.17e-08,1.17e-08,2.879794217,"PFKFB1","Up"
"109",279,"MIR4472-2",-3.058127039,1.19e-08,1.19e-08,-3.058127039,"MIR4472-2","Down"
"110",280,"MPHOSPH8",2.868905178,1.21e-08,1.21e-08,2.868905178,"MPHOSPH8","Up"
"111",281,"ZNF337",2.836420564,1.28e-08,1.28e-08,2.836420564,"ZNF337","Up"
"112",282,"FNIP2",2.936145739,1.29e-08,1.29e-08,2.936145739,"FNIP2","Up"
"113",284,"TSGA10IP",-3.075916517,1.32e-08,1.32e-08,-3.075916517,"TSGA10IP","Down"
"114",287,"SNAR-G2",-3.840117434,1.33e-08,1.33e-08,-3.840117434,"SNAR-G2","Down"
"115",288,"GH2",-3.300003974,1.34e-08,1.34e-08,-3.300003974,"GH2","Down"
"116",292,"ENPP4",2.817155531,1.41e-08,1.41e-08,2.817155531,"ENPP4","Up"
"117",293,"ZSCAN10",-2.926913004,1.42e-08,1.42e-08,-2.926913004,"ZSCAN10","Down"
"118",298,"CLIC5",2.81337355,1.44e-08,1.44e-08,2.81337355,"CLIC5","Up"
"119",300,"CTAGE7P",-3.247189438,1.48e-08,1.48e-08,-3.247189438,"CTAGE7P","Down"
"120",301,"ZNF713",2.865534906,1.51e-08,1.51e-08,2.865534906,"ZNF713","Up"
"121",303,"TBPL2",-3.272192279,1.59e-08,1.59e-08,-3.272192279,"TBPL2","Down"
"122",304,"DDC-AS1",2.916489886,1.65e-08,1.65e-08,2.916489886,"DDC-AS1","Up"
"123",305,"CHCHD2",2.830678329,1.71e-08,1.71e-08,2.830678329,"CHCHD2","Up"
"124",306,"PAX7",-2.981748966,1.74e-08,1.74e-08,-2.981748966,"PAX7","Down"
"125",309,"LINC02570",-3.204962113,1.74e-08,1.74e-08,-3.204962113,"LINC02570","Down"
"126",310,"LINC02233",2.934826801,1.74e-08,1.74e-08,2.934826801,"LINC02233","Up"
"127",311,"PADI3",-3.218456113,1.75e-08,1.75e-08,-3.218456113,"PADI3","Down"
"128",312,"MAGEH1",2.916119357,1.77e-08,1.77e-08,2.916119357,"MAGEH1","Up"
"129",313,"M1AP",-3.078161975,1.94e-08,1.94e-08,-3.078161975,"M1AP","Down"
"130",317,"APEX2",2.831012899,1.97e-08,1.97e-08,2.831012899,"APEX2","Up"
"131",319,"B3GNT3",-3.177797846,2.05e-08,2.05e-08,-3.177797846,"B3GNT3","Down"
"132",320,"CHODL",2.82730949,2.06e-08,2.06e-08,2.82730949,"CHODL","Up"
"133",321,"MIR4311",-3.174236648,2.07e-08,2.07e-08,-3.174236648,"MIR4311","Down"
"134",322,"BICC1",2.77547645,2.11e-08,2.11e-08,2.77547645,"BICC1","Up"
"135",323,"FILIP1L",2.937176079,2.17e-08,2.17e-08,2.937176079,"FILIP1L","Up"
"136",325,"NIPA1",2.838827445,2.22e-08,2.22e-08,2.838827445,"NIPA1","Up"
"137",326,"L1TD1",-2.956222105,2.24e-08,2.24e-08,-2.956222105,"L1TD1","Down"
"138",332,"DLG2",2.834078068,2.57e-08,2.57e-08,2.834078068,"DLG2","Up"
"139",333,"AMER1",2.761818943,2.62e-08,2.62e-08,2.761818943,"AMER1","Up"
"140",334,"RRAGB",2.80102406,2.63e-08,2.63e-08,2.80102406,"RRAGB","Up"
"141",348,"ADAP1",-3.013908877,2.67e-08,2.67e-08,-3.013908877,"ADAP1","Down"
"142",349,"MIR4726",-2.87300202,2.68e-08,2.68e-08,-2.87300202,"MIR4726","Down"
"143",350,"DENND5B",2.770673755,2.69e-08,2.69e-08,2.770673755,"DENND5B","Up"
"144",355,"MIR4536-2",2.868587126,2.7e-08,2.7e-08,2.868587126,"MIR4536-2","Up"
"145",356,"TMEM114",-3.047589401,2.7e-08,2.7e-08,-3.047589401,"TMEM114","Down"
"146",357,"SMPDL3B",-2.99214055,2.77e-08,2.77e-08,-2.99214055,"SMPDL3B","Down"
"147",358,"DNASE1",-3.09920884,2.82e-08,2.82e-08,-3.09920884,"DNASE1","Down"
"148",360,"HIST1H1A",-3.13509187,2.9e-08,2.9e-08,-3.13509187,"HIST1H1A","Down"
"149",361,"BTG3",2.753809809,2.91e-08,2.91e-08,2.753809809,"BTG3","Up"
"150",363,"MAGOHB",2.774001505,2.97e-08,2.97e-08,2.774001505,"MAGOHB","Up"
"151",367,"PTPRE",-2.977482686,2.99e-08,2.99e-08,-2.977482686,"PTPRE","Down"
"152",369,"BTG3-AS1",2.747388803,3.09e-08,3.09e-08,2.747388803,"BTG3-AS1","Up"
"153",373,"LINC00375",2.859020504,3.11e-08,3.11e-08,2.859020504,"LINC00375","Up"
"154",375,"DENND5B-AS1",2.755050219,3.26e-08,3.26e-08,2.755050219,"DENND5B-AS1","Up"
"155",376,"LINC00358",2.820652804,3.34e-08,3.34e-08,2.820652804,"LINC00358","Up"
"156",377,"ZWINT",2.715300725,3.49e-08,3.49e-08,2.715300725,"ZWINT","Up"
"157",378,"MIR4536-1",2.847833654,3.5e-08,3.5e-08,2.847833654,"MIR4536-1","Up"
"158",381,"MUC21",-3.127204121,3.64e-08,3.64e-08,-3.127204121,"MUC21","Down"
"159",383,"LINC00680",2.886780873,3.66e-08,3.66e-08,2.886780873,"LINC00680","Up"
"160",386,"LINC00680-GUSBP4",2.886780873,3.66e-08,3.66e-08,2.886780873,"LINC00680-GUSBP4","Up"
"161",393,"CNKSR1",-3.016354903,3.79e-08,3.79e-08,-3.016354903,"CNKSR1","Down"
"162",396,"JAM2",2.732509139,3.84e-08,3.84e-08,2.732509139,"JAM2","Up"
"163",399,"ZXDB",2.861473235,3.85e-08,3.85e-08,2.861473235,"ZXDB","Up"
"164",400,"CC2D2B",2.727663334,3.9e-08,3.9e-08,2.727663334,"CC2D2B","Up"
"165",402,"USP44",-2.94816273,3.95e-08,3.95e-08,-2.94816273,"USP44","Down"
"166",405,"LOC101926892",-2.965262495,3.96e-08,3.96e-08,-2.965262495,"LOC101926892","Down"
"167",406,"KRCC1",2.766463263,4.13e-08,4.13e-08,2.766463263,"KRCC1","Up"
"168",408,"USP51",2.763743072,4.15e-08,4.15e-08,2.763743072,"USP51","Up"
"169",410,"PLPP2",-2.86934335,4.17e-08,4.17e-08,-2.86934335,"PLPP2","Down"
"170",412,"HERC3",2.700239286,4.28e-08,4.28e-08,2.700239286,"HERC3","Up"
"171",416,"CCNB3",2.778839908,4.73e-08,4.73e-08,2.778839908,"CCNB3","Up"
"172",417,"GSDMA",-3.330137161,4.97e-08,4.97e-08,-3.330137161,"GSDMA","Down"
"173",418,"PLEKHG6",-2.811868799,4.99e-08,4.99e-08,-2.811868799,"PLEKHG6","Down"
"174",419,"CHST4",-2.870048781,5.02e-08,5.02e-08,-2.870048781,"CHST4","Down"
"175",420,"SPIN3",2.740683801,5.29e-08,5.29e-08,2.740683801,"SPIN3","Up"
"176",422,"PDYN-AS1",-2.892185873,5.33e-08,5.33e-08,-2.892185873,"PDYN-AS1","Down"
"177",423,"SMARCA2",2.680768936,5.38e-08,5.38e-08,2.680768936,"SMARCA2","Up"
"178",426,"SMCO1",-3.327494401,5.41e-08,5.41e-08,-3.327494401,"SMCO1","Down"
"179",428,"ZBED9",-3.327494401,5.41e-08,5.41e-08,-3.327494401,"ZBED9","Down"
"180",429,"EMBP1",2.714918823,5.41e-08,5.41e-08,2.714918823,"EMBP1","Up"
"181",430,"ROCK1",2.680657146,5.47e-08,5.47e-08,2.680657146,"ROCK1","Up"
"182",431,"TCL1B",-3.057630691,5.48e-08,5.48e-08,-3.057630691,"TCL1B","Down"
"183",432,"CMSS1",2.830935833,5.48e-08,5.48e-08,2.830935833,"CMSS1","Up"
"184",433,"GREB1L",2.719857304,5.58e-08,5.58e-08,2.719857304,"GREB1L","Up"
"185",434,"PPM1K",2.668542964,5.75e-08,5.75e-08,2.668542964,"PPM1K","Up"
"186",435,"ZNF804A",2.675118892,5.75e-08,5.75e-08,2.675118892,"ZNF804A","Up"
"187",436,"PPM1K-DT",2.666732847,5.85e-08,5.85e-08,2.666732847,"PPM1K-DT","Up"
"188",439,"NAP1L2",2.758069637,5.89e-08,5.89e-08,2.758069637,"NAP1L2","Up"
"189",440,"RAB17",-2.941185178,5.9e-08,5.9e-08,-2.941185178,"RAB17","Down"
"190",442,"SERHL",-2.838599314,5.95e-08,5.95e-08,-2.838599314,"SERHL","Down"
"191",443,"UBXN11",-3.074771445,6.03e-08,6.03e-08,-3.074771445,"UBXN11","Down"
"192",444,"PAH",-2.755789959,6.04e-08,6.04e-08,-2.755789959,"PAH","Down"
"193",445,"UBQLN2",2.730287292,6.14e-08,6.14e-08,2.730287292,"UBQLN2","Up"
"194",446,"DNHD1",-2.855651533,6.14e-08,6.14e-08,-2.855651533,"DNHD1","Down"
"195",448,"LOC101929538",-2.752929661,6.3e-08,6.3e-08,-2.752929661,"LOC101929538","Down"
"196",449,"CCDC172",-2.8275123,6.33e-08,6.33e-08,-2.8275123,"CCDC172","Down"
"197",450,"TEX52",-2.947487341,6.51e-08,6.51e-08,-2.947487341,"TEX52","Down"
"198",453,"EIF2AK3-DT",2.659690573,6.63e-08,6.63e-08,2.659690573,"EIF2AK3-DT","Up"
"199",454,"ZNF697",2.671994826,6.71e-08,6.71e-08,2.671994826,"ZNF697","Up"
"200",455,"LINC00612",2.667401694,6.91e-08,6.91e-08,2.667401694,"LINC00612","Up"
"201",456,"A2M-AS1",2.667058251,6.91e-08,6.91e-08,2.667058251,"A2M-AS1","Up"
"202",459,"ANPEP",-3.05346422,6.93e-08,6.93e-08,-3.05346422,"ANPEP","Down"
"203",460,"ZNF565",-3.102081849,6.93e-08,6.93e-08,-3.102081849,"ZNF565","Down"
"204",461,"RPIA",2.667183886,7.02e-08,7.02e-08,2.667183886,"RPIA","Up"
"205",462,"GCNT2",-2.807411492,7.08e-08,7.08e-08,-2.807411492,"GCNT2","Down"
"206",463,"NUDT9",2.681444859,7.25e-08,7.25e-08,2.681444859,"NUDT9","Up"
"207",464,"PROS1",2.684944643,7.28e-08,7.28e-08,2.684944643,"PROS1","Up"
"208",466,"MIR4422",-3.233427492,7.32e-08,7.32e-08,-3.233427492,"MIR4422","Down"
"209",467,"NUDT11",2.742948316,7.37e-08,7.37e-08,2.742948316,"NUDT11","Up"
"210",468,"LOC101928307",2.648413213,7.44e-08,7.44e-08,2.648413213,"LOC101928307","Up"
"211",470,"ETS1",-2.928880411,7.79e-08,7.79e-08,-2.928880411,"ETS1","Down"
"212",471,"CD52",-3.047822752,7.79e-08,7.79e-08,-3.047822752,"CD52","Down"
"213",472,"CCK",-2.93429358,7.96e-08,7.96e-08,-2.93429358,"CCK","Down"
"214",473,"PADI6",-3.055678439,7.98e-08,7.98e-08,-3.055678439,"PADI6","Down"
"215",474,"PNPLA1",-3.055678439,7.98e-08,7.98e-08,-3.055678439,"PNPLA1","Down"
"216",479,"CENPE",2.638626871,8.36e-08,8.36e-08,2.638626871,"CENPE","Up"
"217",481,"EIF2AK3",2.635609118,8.44e-08,8.44e-08,2.635609118,"EIF2AK3","Up"
"218",482,"CGB1",-4.159866731,8.52e-08,8.52e-08,-4.159866731,"CGB1","Down"
"219",483,"FLI1",-2.718769001,8.56e-08,8.56e-08,-2.718769001,"FLI1","Down"
"220",484,"LOC729291",2.647938581,8.64e-08,8.64e-08,2.647938581,"LOC729291","Up"
"221",485,"PIP5KL1",-2.73535179,8.78e-08,8.78e-08,-2.73535179,"PIP5KL1","Down"
"222",486,"CCDC91",2.64364225,8.83e-08,8.83e-08,2.64364225,"CCDC91","Up"
"223",497,"ATP2B2-IT2",-3.007476722,8.84e-08,8.84e-08,-3.007476722,"ATP2B2-IT2","Down"
"224",498,"SLN",2.836675768,8.97e-08,8.97e-08,2.836675768,"SLN","Up"
"225",503,"BDH1",-2.984715363,9.13e-08,9.13e-08,-2.984715363,"BDH1","Down"
"226",504,"ZNF66",2.712921377,9.15e-08,9.15e-08,2.712921377,"ZNF66","Up"
"227",505,"CGB2",-3.64010833,9.21e-08,9.21e-08,-3.64010833,"CGB2","Down"
"228",507,"F13A1",-2.786492502,9.31e-08,9.31e-08,-2.786492502,"F13A1","Down"
"229",508,"RBPJL",-2.871177995,9.47e-08,9.47e-08,-2.871177995,"RBPJL","Down"
"230",512,"LOC105376805",-3.003648175,9.73e-08,9.73e-08,-3.003648175,"LOC105376805","Down"
"231",514,"LOC284798",2.706884206,1e-07,1e-07,2.706884206,"LOC284798","Up"
"232",515,"SOX30",-2.918376748,1.01e-07,1.01e-07,-2.918376748,"SOX30","Down"
"233",517,"MACC1",-2.678434491,1.01e-07,1.01e-07,-2.678434491,"MACC1","Down"
"234",518,"SLC16A5",-2.782258239,1.03e-07,1.03e-07,-2.782258239,"SLC16A5","Down"
"235",520,"ARHGAP27",-2.903503504,1.03e-07,1.03e-07,-2.903503504,"ARHGAP27","Down"
"236",521,"SPIN2B",2.6674853,1.04e-07,1.04e-07,2.6674853,"SPIN2B","Up"
"237",526,"C1orf210",-2.880702168,1.06e-07,1.06e-07,-2.880702168,"C1orf210","Down"
"238",528,"SNAR-G1",-4.121467213,1.07e-07,1.07e-07,-4.121467213,"SNAR-G1","Down"
"239",529,"HTATSF1P2",-2.917163299,1.09e-07,1.09e-07,-2.917163299,"HTATSF1P2","Down"
"240",531,"DDX31",-3.071436558,1.13e-07,1.13e-07,-3.071436558,"DDX31","Down"
"241",534,"LOC100506098",-2.666972191,1.14e-07,1.14e-07,-2.666972191,"LOC100506098","Down"
"242",537,"KRT19",-2.765337074,1.15e-07,1.15e-07,-2.765337074,"KRT19","Down"
"243",538,"ADGRB3",2.603974771,1.16e-07,1.16e-07,2.603974771,"ADGRB3","Up"
"244",539,"JAK2",2.599447297,1.17e-07,1.17e-07,2.599447297,"JAK2","Up"
"245",542,"WARS2",2.600099365,1.19e-07,1.19e-07,2.600099365,"WARS2","Up"
"246",550,"WARS2-AS1",2.594070775,1.25e-07,1.25e-07,2.594070775,"WARS2-AS1","Up"
"247",554,"ZFP64",-2.677747799,1.26e-07,1.26e-07,-2.677747799,"ZFP64","Down"
"248",555,"OTOG",-2.689031985,1.28e-07,1.28e-07,-2.689031985,"OTOG","Down"
"249",557,"SLC25A27",2.592240002,1.32e-07,1.32e-07,2.592240002,"SLC25A27","Up"
"250",559,"CD164L2",-2.802489602,1.33e-07,1.33e-07,-2.802489602,"CD164L2","Down"
"251",561,"PRR15L",-2.909119045,1.34e-07,1.34e-07,-2.909119045,"PRR15L","Down"
"252",563,"ZBED6CL",-2.812826343,1.41e-07,1.41e-07,-2.812826343,"ZBED6CL","Down"
"253",564,"CYP39A1",2.58558461,1.41e-07,1.41e-07,2.58558461,"CYP39A1","Up"
"254",567,"MIR548J",-3.020581142,1.42e-07,1.42e-07,-3.020581142,"MIR548J","Down"
"255",568,"MARVELD3",-2.762105369,1.45e-07,1.45e-07,-2.762105369,"MARVELD3","Down"
"256",571,"C10orf82",-2.650930325,1.49e-07,1.49e-07,-2.650930325,"C10orf82","Down"
"257",573,"CD40",-2.815082112,1.51e-07,1.51e-07,-2.815082112,"CD40","Down"
"258",581,"EDA",2.592529123,1.54e-07,1.54e-07,2.592529123,"EDA","Up"
"259",586,"MYEOV",-2.799774457,1.59e-07,1.59e-07,-2.799774457,"MYEOV","Down"
"260",592,"NDUFAF2",2.575065312,1.66e-07,1.66e-07,2.575065312,"NDUFAF2","Up"
"261",595,"EFCAB8",-3.087844422,1.71e-07,1.71e-07,-3.087844422,"EFCAB8","Down"
"262",597,"NOP53-AS1",-3.000618195,1.72e-07,1.72e-07,-3.000618195,"NOP53-AS1","Down"
"263",598,"SLC2A7",-3.396096232,1.72e-07,1.72e-07,-3.396096232,"SLC2A7","Down"
"264",599,"IFT88",2.590511515,1.77e-07,1.77e-07,2.590511515,"IFT88","Up"
"265",623,"DCUN1D4",2.542965155,1.85e-07,1.85e-07,2.542965155,"DCUN1D4","Up"
"266",624,"TACSTD2",-2.729097873,1.87e-07,1.87e-07,-2.729097873,"TACSTD2","Down"
"267",625,"PSORS1C2",-2.763405221,1.87e-07,1.87e-07,-2.763405221,"PSORS1C2","Down"
"268",626,"PCDHGB7",-2.989578541,1.89e-07,1.89e-07,-2.989578541,"PCDHGB7","Down"
"269",628,"LOC642943",-3.079324454,1.91e-07,1.91e-07,-3.079324454,"LOC642943","Down"
"270",629,"ERCC8",2.559522579,1.92e-07,1.92e-07,2.559522579,"ERCC8","Up"
"271",633,"LOC645485",2.548216269,1.92e-07,1.92e-07,2.548216269,"LOC645485","Up"
"272",634,"MIR4514",-2.872920933,1.95e-07,1.95e-07,-2.872920933,"MIR4514","Down"
"273",635,"LINC02569",-2.766562429,2.01e-07,2.01e-07,-2.766562429,"LINC02569","Down"
"274",636,"ZBTB14",2.542157802,2.01e-07,2.01e-07,2.542157802,"ZBTB14","Up"
"275",637,"LOC257396",2.550842719,2.02e-07,2.02e-07,2.550842719,"LOC257396","Up"
"276",639,"SNX7",2.543427965,2.02e-07,2.02e-07,2.543427965,"SNX7","Up"
"277",643,"CAPRIN2",2.542492109,2.03e-07,2.03e-07,2.542492109,"CAPRIN2","Up"
"278",646,"LOC102724163",-2.985522822,2.07e-07,2.07e-07,-2.985522822,"LOC102724163","Down"
"279",647,"POU2F3",-2.832066258,2.07e-07,2.07e-07,-2.832066258,"POU2F3","Down"
"280",648,"GDAP2",2.551914471,2.11e-07,2.11e-07,2.551914471,"GDAP2","Up"
"281",650,"WDR3",2.551914471,2.11e-07,2.11e-07,2.551914471,"WDR3","Up"
"282",651,"MOCS2",2.544933848,2.13e-07,2.13e-07,2.544933848,"MOCS2","Up"
"283",652,"MBNL3",2.559756004,2.13e-07,2.13e-07,2.559756004,"MBNL3","Up"
"284",654,"SNTG1",2.735346882,2.14e-07,2.14e-07,2.735346882,"SNTG1","Up"
"285",656,"SLCO2B1",-2.828996639,2.15e-07,2.15e-07,-2.828996639,"SLCO2B1","Down"
"286",658,"LINC02395",-2.759445577,2.19e-07,2.19e-07,-2.759445577,"LINC02395","Down"
"287",659,"GLYATL1",2.56624382,2.2e-07,2.2e-07,2.56624382,"GLYATL1","Up"
"288",660,"TNNT2",-2.614999198,2.2e-07,2.2e-07,-2.614999198,"TNNT2","Down"
"289",669,"UBE3A",2.568099576,2.22e-07,2.22e-07,2.568099576,"UBE3A","Up"
"290",695,"TRIM7",-2.886092563,2.31e-07,2.31e-07,-2.886092563,"TRIM7","Down"
"291",696,"ZNF232",-3.062061528,2.35e-07,2.35e-07,-3.062061528,"ZNF232","Down"
"292",697,"SUPT3H",2.533006124,2.38e-07,2.38e-07,2.533006124,"SUPT3H","Up"
"293",698,"OR13C2",2.764186419,2.4e-07,2.4e-07,2.764186419,"OR13C2","Up"
"294",705,"ATP2C2",-2.691218315,2.41e-07,2.41e-07,-2.691218315,"ATP2C2","Down"
"295",707,"MIR181A1HG",2.553501015,2.41e-07,2.41e-07,2.553501015,"MIR181A1HG","Up"
"296",708,"ZNF85",2.628003875,2.41e-07,2.41e-07,2.628003875,"ZNF85","Up"
"297",713,"MATN4",-2.752552064,2.42e-07,2.42e-07,-2.752552064,"MATN4","Down"
"298",719,"CRYL1",2.669000145,2.44e-07,2.44e-07,2.669000145,"CRYL1","Up"
"299",721,"SMIM15-AS1",2.557536782,2.44e-07,2.44e-07,2.557536782,"SMIM15-AS1","Up"
"300",723,"FBXW7",2.65407967,2.48e-07,2.48e-07,2.65407967,"FBXW7","Up"
"301",726,"C6orf15",-2.873276824,2.5e-07,2.5e-07,-2.873276824,"C6orf15","Down"
"302",727,"SMIM15",2.551382085,2.53e-07,2.53e-07,2.551382085,"SMIM15","Up"
"303",728,"FAM177B",-2.672737877,2.53e-07,2.53e-07,-2.672737877,"FAM177B","Down"
"304",730,"LUZP2",2.526067076,2.54e-07,2.54e-07,2.526067076,"LUZP2","Up"
"305",733,"GPRIN3",2.536129432,2.54e-07,2.54e-07,2.536129432,"GPRIN3","Up"
"306",735,"EAF2",2.525248767,2.58e-07,2.58e-07,2.525248767,"EAF2","Up"
"307",736,"MIR3675",-3.726015887,2.58e-07,2.58e-07,-3.726015887,"MIR3675","Down"
"308",737,"USP6",-3.044589535,2.62e-07,2.62e-07,-3.044589535,"USP6","Down"
"309",738,"ZNF33B",2.533784649,2.63e-07,2.63e-07,2.533784649,"ZNF33B","Up"
"310",741,"CAPN13",-2.73074014,2.65e-07,2.65e-07,-2.73074014,"CAPN13","Down"
"311",742,"KIAA1107",2.737043,2.67e-07,2.67e-07,2.737043,"KIAA1107","Up"
"312",743,"SEMA4A",-2.649267174,2.67e-07,2.67e-07,-2.649267174,"SEMA4A","Down"
"313",748,"MTRF1",2.556513024,2.7e-07,2.7e-07,2.556513024,"MTRF1","Up"
"314",749,"CLCN5",2.544579677,2.72e-07,2.72e-07,2.544579677,"CLCN5","Up"
"315",755,"FBF1",-3.23910357,2.73e-07,2.73e-07,-3.23910357,"FBF1","Down"
"316",758,"SGCB",2.542434888,2.75e-07,2.75e-07,2.542434888,"SGCB","Up"
"317",759,"IQCB1",2.517322484,2.78e-07,2.78e-07,2.517322484,"IQCB1","Up"
"318",769,"CDHR3",-2.794213278,2.89e-07,2.89e-07,-2.794213278,"CDHR3","Down"
"319",771,"AKAP11",2.506240373,2.94e-07,2.94e-07,2.506240373,"AKAP11","Up"
"320",772,"BANCR",-2.814536805,2.95e-07,2.95e-07,-2.814536805,"BANCR","Down"
"321",773,"MIPOL1",2.526539446,2.99e-07,2.99e-07,2.526539446,"MIPOL1","Up"
"322",775,"TDRD1",-2.801089363,3.02e-07,3.02e-07,-2.801089363,"TDRD1","Down"
"323",776,"KCNJ15",-3.021199712,3.03e-07,3.03e-07,-3.021199712,"KCNJ15","Down"
"324",779,"SLC16A7",2.499236448,3.15e-07,3.15e-07,2.499236448,"SLC16A7","Up"
"325",784,"MMEL1",-2.752066162,3.23e-07,3.23e-07,-2.752066162,"MMEL1","Down"
"326",785,"TMC4",-2.714236981,3.25e-07,3.25e-07,-2.714236981,"TMC4","Down"
"327",787,"MAN1A2",2.517848667,3.25e-07,3.25e-07,2.517848667,"MAN1A2","Up"
"328",788,"TMSB15A",2.536202004,3.26e-07,3.26e-07,2.536202004,"TMSB15A","Up"
"329",789,"BEAN1-AS1",-2.670655661,3.32e-07,3.32e-07,-2.670655661,"BEAN1-AS1","Down"
"330",799,"PDE1A",2.558609158,3.37e-07,3.37e-07,2.558609158,"PDE1A","Up"
"331",800,"VSTM2A",2.532934426,3.38e-07,3.38e-07,2.532934426,"VSTM2A","Up"
"332",801,"CREB3L3",-3.001590348,3.41e-07,3.41e-07,-3.001590348,"CREB3L3","Down"
"333",809,"AMN1",2.499070404,3.54e-07,3.54e-07,2.499070404,"AMN1","Up"
"334",812,"INSYN1-AS1",-2.754386947,3.58e-07,3.58e-07,-2.754386947,"INSYN1-AS1","Down"
"335",813,"CPEB2-DT",2.483106243,3.6e-07,3.6e-07,2.483106243,"CPEB2-DT","Up"
"336",814,"SLC39A4",-2.638415066,3.63e-07,3.63e-07,-2.638415066,"SLC39A4","Down"
"337",815,"TAC4",-2.859823369,3.65e-07,3.65e-07,-2.859823369,"TAC4","Down"
"338",820,"CD79B",-2.71955657,3.67e-07,3.67e-07,-2.71955657,"CD79B","Down"
"339",824,"CRB3",-2.710005704,3.7e-07,3.7e-07,-2.710005704,"CRB3","Down"
"340",828,"NCAM2",2.495236643,3.86e-07,3.86e-07,2.495236643,"NCAM2","Up"
"341",835,"CTSL3P",-2.797680506,3.91e-07,3.91e-07,-2.797680506,"CTSL3P","Down"
"342",836,"CLDN7",-2.619627288,3.96e-07,3.96e-07,-2.619627288,"CLDN7","Down"
"343",837,"MOGAT3",-2.778638942,3.96e-07,3.96e-07,-2.778638942,"MOGAT3","Down"
"344",838,"LINC02289",-2.778638942,3.96e-07,3.96e-07,-2.778638942,"LINC02289","Down"
"345",840,"ANKRD20A1",3.133440851,3.98e-07,3.98e-07,3.133440851,"ANKRD20A1","Up"
"346",841,"ANKRD20A3",3.133440851,3.98e-07,3.98e-07,3.133440851,"ANKRD20A3","Up"
"347",842,"SLC25A24",2.485169675,4.3e-07,4.3e-07,2.485169675,"SLC25A24","Up"
"348",843,"LOC101927759",-2.747123134,4.31e-07,4.31e-07,-2.747123134,"LOC101927759","Down"
"349",844,"ZDHHC15",2.521628562,4.31e-07,4.31e-07,2.521628562,"ZDHHC15","Up"
"350",845,"NFXL1",2.469944048,4.32e-07,4.32e-07,2.469944048,"NFXL1","Up"
"351",847,"SMIM6",-2.981710773,4.33e-07,4.33e-07,-2.981710773,"SMIM6","Down"
"352",850,"KRT18",-2.579752837,4.39e-07,4.39e-07,-2.579752837,"KRT18","Down"
"353",851,"PAQR5",-2.858964114,4.43e-07,4.43e-07,-2.858964114,"PAQR5","Down"
"354",852,"SPDYC",-2.907581743,4.43e-07,4.43e-07,-2.907581743,"SPDYC","Down"
"355",853,"GGT1",-2.907581743,4.43e-07,4.43e-07,-2.907581743,"GGT1","Down"
"356",855,"C1orf127",-2.698935366,4.46e-07,4.46e-07,-2.698935366,"C1orf127","Down"
"357",856,"TWF1",2.473624759,4.49e-07,4.49e-07,2.473624759,"TWF1","Up"
"358",860,"PRM1",-2.990866923,4.5e-07,4.5e-07,-2.990866923,"PRM1","Down"
"359",861,"GFI1B",-2.736240803,4.61e-07,4.61e-07,-2.736240803,"GFI1B","Down"
"360",862,"AKAP1",-2.892361002,4.61e-07,4.61e-07,-2.892361002,"AKAP1","Down"
"361",863,"OLFM3",2.506478816,4.65e-07,4.65e-07,2.506478816,"OLFM3","Up"
"362",865,"LINC01672",-3.098916388,4.66e-07,4.66e-07,-3.098916388,"LINC01672","Down"
"363",867,"LOC101927157",2.461414688,4.68e-07,4.68e-07,2.461414688,"LOC101927157","Up"
"364",868,"CACNG7",-2.859199649,4.69e-07,4.69e-07,-2.859199649,"CACNG7","Down"
"365",869,"RUNDC3B",2.457611555,4.7e-07,4.7e-07,2.457611555,"RUNDC3B","Up"
"366",872,"FABP6",-2.576284403,4.71e-07,4.71e-07,-2.576284403,"FABP6","Down"
"367",873,"PLSCR4",2.482525966,4.77e-07,4.77e-07,2.482525966,"PLSCR4","Up"
"368",876,"CPEB2",2.449564096,4.77e-07,4.77e-07,2.449564096,"CPEB2","Up"
"369",882,"THAP4",-2.786836341,4.77e-07,4.77e-07,-2.786836341,"THAP4","Down"
"370",883,"SLC7A2",2.467267715,4.82e-07,4.82e-07,2.467267715,"SLC7A2","Up"
"371",886,"SIRPB2",-3.028119037,4.89e-07,4.89e-07,-3.028119037,"SIRPB2","Down"
"372",888,"CDYL",-2.961553436,4.89e-07,4.89e-07,-2.961553436,"CDYL","Down"
"373",890,"C5orf58",-2.859420509,4.93e-07,4.93e-07,-2.859420509,"C5orf58","Down"
"374",896,"APOBEC3H",-2.791841839,4.95e-07,4.95e-07,-2.791841839,"APOBEC3H","Down"
"375",900,"ALG10B",2.515491939,4.96e-07,4.96e-07,2.515491939,"ALG10B","Up"
"376",902,"TINAGL1",-2.680435138,4.99e-07,4.99e-07,-2.680435138,"TINAGL1","Down"
"377",903,"MIR6779",-2.914034592,5.03e-07,5.03e-07,-2.914034592,"MIR6779","Down"
"378",904,"CLDN6",-2.597857038,5.07e-07,5.07e-07,-2.597857038,"CLDN6","Down"
"379",905,"ARHGEF19",-2.675669095,5.08e-07,5.08e-07,-2.675669095,"ARHGEF19","Down"
